ID,Sale Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,Waterfront View,No of Times Visited,Condition of the House,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Zipcode,Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Plot length,total_area,year_sold,month_sold,date_sold,Ever Renovated,Years Since Renovation
7768800280,870515.0,4,3.5,3600.0,5697.0,2.0,No,0,Fair,9,2940.0,660,4,98075.0,47.5755,-122.071,3490.0,5911,60.0,9297.0,2017,7,31,No,0
9512200420,390000.0,4,2.5,2154.0,4153.0,2.0,No,0,Fair,9,2154.0,0,6,98058.0,47.4557,-122.13,2154.0,4091,46.411205543489174,6307.0,2017,7,31,No,0
7132300525,500000.0,3,1.75,1530.0,825.0,3.0,No,0,Fair,8,1530.0,0,3,98144.0,47.5929,-122.308,1580.0,1915,39.11521443121589,2355.0,2016,4,30,No,0
7515000143,399950.0,3,2.25,1360.0,1041.0,2.0,No,0,Fair,8,1094.0,266,12,98117.0,47.6925,-122.375,1522.0,1382,36.87817782917155,2401.0,2017,8,31,No,0
3395070440,305000.0,3,2.5,1320.0,2480.0,2.0,No,0,Fair,7,1320.0,0,13,98118.0,47.536,-122.284,1320.0,3240,36.3318042491699,3800.0,2016,2,29,No,0
629650380,255000.0,4,2.5,1660.0,6724.0,2.0,No,0,Fair,7,1660.0,0,9,98001.0,47.259,-122.256,1544.0,6054,40.74309757492672,8384.0,2016,1,31,No,0
1115600130,415000.0,4,2.5,2891.0,6499.0,2.0,No,0,Fair,9,2891.0,0,4,98001.0,47.3359,-122.257,2550.0,8383,53.76802023508026,9390.0,2017,9,30,No,0
8562790950,716500.0,3,2.5,2340.0,2155.0,2.0,No,0,Fair,10,2120.0,220,6,98027.0,47.53,-122.073,2640.0,2680,48.373546489791295,4495.0,2016,3,31,No,0
3413700130,425000.0,3,2.5,2320.0,2267.0,3.0,No,0,Fair,8,2320.0,0,9,98177.0,47.7027,-122.359,1240.0,1883,48.16637831516918,4587.0,2017,6,30,No,0
9532000170,540000.0,4,2.5,2190.0,3855.0,2.0,No,0,Fair,8,2190.0,0,8,98011.0,47.7705,-122.169,2190.0,3600,46.79743582719036,6045.0,2016,2,29,No,0
255450380,324747.0,3,2.5,2060.0,4742.0,2.0,No,0,Fair,8,2060.0,0,4,98038.0,47.3706,-122.017,2370.0,4725,45.387222871640866,6802.0,2017,8,31,No,0
7203140420,385000.0,3,2.5,1740.0,4145.0,2.0,No,0,Fair,7,1740.0,0,8,98053.0,47.6875,-122.015,1740.0,4045,41.71330722922842,5885.0,2016,1,31,No,0
1760650670,270000.0,3,2.25,1400.0,3825.0,2.0,No,0,Fair,7,1400.0,0,6,98042.0,47.3596,-122.082,2110.0,3825,37.416573867739416,5225.0,2017,8,31,No,0
5556300098,1129575.0,5,4.0,4410.0,14380.0,2.0,No,0,Fair,10,4410.0,0,12,98052.0,47.6463,-122.121,2720.0,11454,66.40783086353596,18790.0,2017,6,30,No,0
8129700743,672000.0,3,2.5,1780.0,1647.0,2.0,No,0,Fair,8,1080.0,700,10,98103.0,47.6597,-122.355,2000.0,1741,42.190046219457976,3427.0,2016,4,30,No,0
3023000050,310000.0,3,2.5,1760.0,10137.0,2.0,No,0,Fair,8,1760.0,0,8,98038.0,47.355,-122.059,2000.0,6935,41.95235392680606,11897.0,2016,1,31,No,0
518500480,1129575.0,3,3.5,4410.0,10756.0,2.0,Yes,4,Fair,10,3430.0,980,4,98056.0,47.5283,-122.205,3550.0,5634,66.40783086353596,15166.0,2017,8,31,No,0
1725059127,1129575.0,6,4.25,5550.0,11547.0,2.0,No,2,Fair,10,4270.0,1280,4,98033.0,47.6547,-122.202,3480.0,11547,74.4983221287567,17097.0,2016,2,29,No,0
9511120050,427000.0,3,2.5,2432.0,9391.0,2.0,No,2,Fair,9,2432.0,0,13,98001.0,47.3453,-122.267,2912.0,8932,49.31531202375181,11823.0,2017,6,30,No,0
8943600430,389950.0,3,2.5,2283.0,3996.0,2.0,No,0,Fair,8,2283.0,0,10,98031.0,47.4221,-122.192,1760.0,3992,47.78074926160116,6279.0,2016,4,30,No,0
9429400170,309620.0,3,2.5,1860.0,3730.0,2.0,No,0,Fair,8,1860.0,0,6,98019.0,47.7442,-121.984,2110.0,4509,43.12771730569565,5590.0,2017,6,30,No,0
3845101150,399895.0,4,2.5,2701.0,4500.0,2.0,No,0,Fair,9,2701.0,0,4,98092.0,47.2586,-122.194,2570.0,4800,51.97114584074513,7201.0,2017,7,31,No,0
1085623560,442515.0,4,2.5,2930.0,4875.0,2.0,No,0,Fair,9,2930.0,0,4,98030.0,47.3421,-122.179,2815.0,4900,54.12947441089743,7805.0,2016,2,29,No,0
263000255,375000.0,3,2.25,1540.0,1561.0,3.0,No,0,Fair,8,1540.0,0,8,98103.0,47.6991,-122.346,1540.0,1547,39.242833740697165,3101.0,2017,12,31,No,0
7299600130,309780.0,3,2.5,2242.0,4500.0,2.0,No,0,Fair,8,2242.0,0,4,98092.0,47.2583,-122.198,2009.0,4500,47.34976240700686,6742.0,2017,7,31,No,0
7853320280,425000.0,3,2.5,1950.0,4345.0,2.0,No,0,Fair,7,1950.0,0,11,98065.0,47.5202,-121.873,2260.0,4345,44.15880433163923,6295.0,2016,3,31,No,0
4253400098,405000.0,2,3.0,1160.0,1073.0,2.0,No,0,Fair,7,880.0,280,11,98144.0,47.5788,-122.315,1250.0,4812,34.058772731852805,2233.0,2016,5,31,No,0
3814900380,356250.0,3,2.5,2060.0,5115.0,2.0,No,0,Fair,9,2060.0,0,4,98092.0,47.3261,-122.163,2648.0,4500,45.387222871640866,7175.0,2017,7,31,No,0
6821101732,550000.0,3,2.25,1230.0,875.0,3.0,No,0,Fair,8,1230.0,0,5,98199.0,47.6521,-122.4,1760.0,5664,35.07135583350036,2105.0,2016,2,29,No,0
3644100086,340000.0,2,1.5,1160.0,1438.0,2.0,No,0,Fair,7,1160.0,0,17,98144.0,47.5917,-122.295,1220.0,1740,34.058772731852805,2598.0,2017,5,31,No,0
7237450080,362865.0,4,2.5,2245.0,4301.0,2.0,No,0,Fair,8,2245.0,0,4,98038.0,47.3555,-122.063,2530.0,4478,47.38143096192854,6546.0,2017,8,31,No,0
6389970010,1129575.0,4,3.5,4120.0,12626.0,2.0,No,1,Fair,10,3970.0,150,4,98034.0,47.7089,-122.245,4120.0,11913,64.18722614352485,16746.0,2016,3,31,No,0
9578090050,830000.0,4,2.5,3400.0,9692.0,2.0,No,0,Fair,9,3400.0,0,11,98052.0,47.708,-122.109,3070.0,7375,58.309518948453004,13092.0,2017,5,31,No,0
1489300005,1129575.0,5,3.75,4270.0,7500.0,2.0,No,0,Fair,10,3210.0,1060,4,98033.0,47.6845,-122.207,2410.0,8350,65.34523701081817,11770.0,2017,8,31,No,0
7768800290,855000.0,4,3.5,2890.0,5911.0,2.0,No,0,Fair,9,2370.0,520,4,98075.0,47.5754,-122.071,3490.0,6093,53.75872022286245,8801.0,2016,3,31,No,0
1245003220,1129575.0,5,3.5,3220.0,8000.0,2.0,No,0,Fair,9,2900.0,320,10,98033.0,47.6834,-122.2,2100.0,9680,56.74504383644443,11220.0,2017,8,31,No,0
5608000010,1129575.0,4,3.5,4010.0,15365.0,2.0,No,1,Fair,10,4010.0,0,12,98027.0,47.5528,-122.093,3550.0,13429,63.324560795950255,19375.0,2017,8,31,No,0
5379805260,400200.0,4,3.5,2260.0,30250.0,2.0,No,0,Fair,7,2260.0,0,5,98188.0,47.4493,-122.281,1270.0,16350,47.53945729601885,32510.0,2016,3,31,No,0
3278600670,235000.0,2,1.0,1140.0,1730.0,1.5,No,0,Fair,8,1010.0,130,11,98126.0,47.5494,-122.372,1360.0,1730,33.76388603226827,2870.0,2017,5,31,No,0
2781240050,349950.0,3,2.0,1640.0,4714.0,1.0,No,0,Fair,8,1640.0,0,9,98038.0,47.3539,-122.021,1770.0,4802,40.496913462633174,6354.0,2016,5,31,No,0
7502800050,659950.0,4,2.75,3510.0,9400.0,2.0,No,0,Fair,9,3510.0,0,4,98059.0,47.4827,-122.131,3550.0,9429,59.2452529743945,12910.0,2017,7,31,No,0
9544700500,785000.0,3,2.75,3010.0,1842.0,2.0,No,0,Fair,9,3010.0,0,7,98075.0,47.5836,-121.994,2950.0,4200,54.86346689738081,4852.0,2017,5,31,No,0
2771603314,475000.0,2,2.25,1060.0,925.0,2.0,No,0,Fair,8,980.0,80,12,98199.0,47.6386,-122.388,1020.0,4000,32.55764119219941,1985.0,2016,4,30,No,0
4181200680,263900.0,3,2.5,1658.0,2700.0,2.0,No,0,Fair,8,1658.0,0,4,98198.0,47.3667,-122.307,1658.0,2700,40.718546143004666,4358.0,2017,5,31,No,0
9347300010,342000.0,3,2.5,1960.0,3540.0,2.0,No,0,Fair,8,1960.0,0,6,98038.0,47.3568,-122.055,1840.0,3825,44.27188724235731,5500.0,2016,5,31,No,0
255450020,367899.0,3,2.5,2420.0,4725.0,2.0,No,0,Fair,8,2420.0,0,4,98038.0,47.371,-122.018,2370.0,4200,49.193495504995376,7145.0,2017,9,30,No,0
7230200585,657044.0,3,3.5,3420.0,23786.0,1.5,No,0,Fair,9,3420.0,0,4,98059.0,47.4739,-122.11,1590.0,23774,58.48076606885378,27206.0,2016,2,29,No,0
9828702771,359950.0,2,1.5,893.0,965.0,2.0,No,0,Fair,8,893.0,0,11,98122.0,47.6187,-122.301,1340.0,1436,29.88310559496787,1858.0,2017,11,30,No,0
9492500170,879950.0,4,2.75,3020.0,7203.0,2.0,No,0,Fair,9,3020.0,0,4,98033.0,47.6948,-122.178,3010.0,7215,54.954526656136345,10223.0,2017,7,31,No,0
9265880170,550000.0,4,2.5,2470.0,5954.0,2.0,No,0,Fair,8,2470.0,0,5,98028.0,47.7685,-122.236,2470.0,4800,49.699094559156705,8424.0,2017,8,31,No,0
7299600920,279000.0,4,2.5,2009.0,4800.0,2.0,No,0,Fair,8,2009.0,0,6,98092.0,47.2586,-122.2,1798.0,4800,44.82186966202994,6809.0,2017,12,31,No,0
8690600050,255000.0,3,2.5,1530.0,1116.0,2.5,No,0,Fair,7,1530.0,0,13,98028.0,47.7385,-122.25,1530.0,7780,39.11521443121589,2646.0,2017,7,31,No,0
1176001119,609500.0,3,1.75,1590.0,1113.0,3.0,No,0,Fair,8,1590.0,0,4,98107.0,47.6691,-122.402,1520.0,1357,39.87480407475377,2703.0,2016,2,29,No,0
3449850050,420000.0,5,3.0,2630.0,3149.0,2.0,No,0,Fair,8,1670.0,960,5,98056.0,47.5065,-122.171,2240.0,4825,51.28352561983234,5779.0,2017,6,30,No,0
9211000170,570000.0,4,2.5,3230.0,7187.0,2.0,No,0,Fair,9,3230.0,0,10,98059.0,47.4995,-122.15,2950.0,6537,56.83308895353129,10417.0,2017,10,31,No,0
6056111350,439000.0,3,2.25,1430.0,2343.0,2.0,No,0,Fair,8,1430.0,0,6,98108.0,47.5648,-122.294,1270.0,1916,37.815340802378074,3773.0,2016,5,31,No,0
7299601630,310000.0,3,2.5,2242.0,5744.0,2.0,No,0,Fair,8,2242.0,0,6,98092.0,47.2597,-122.199,2009.0,5712,47.34976240700686,7986.0,2017,11,30,No,0
7133300380,635000.0,4,2.5,2500.0,4000.0,2.0,No,0,Fair,8,2500.0,0,4,98144.0,47.5902,-122.311,1480.0,4300,50.0,6500.0,2016,2,29,No,0
2770601775,399950.0,3,2.5,1230.0,922.0,2.0,No,0,Fair,8,1080.0,150,9,98199.0,47.6518,-122.384,1230.0,1237,35.07135583350036,2152.0,2017,11,30,No,0
3630200630,805000.0,4,2.5,3020.0,3600.0,2.5,No,0,Fair,9,3020.0,0,9,98029.0,47.5407,-121.993,2570.0,3600,54.954526656136345,6620.0,2017,8,31,No,0
4385700250,1129575.0,4,3.5,3480.0,4000.0,2.0,No,0,Fair,9,2460.0,1020,3,98112.0,47.6356,-122.281,2620.0,4000,58.9915248150105,7480.0,2016,4,30,No,0
6430500182,1129575.0,4,3.0,3330.0,7650.0,1.0,No,0,Fair,9,1830.0,1500,10,98103.0,47.6889,-122.352,1200.0,3876,57.706152185014034,10980.0,2016,4,30,No,0
8029770190,745000.0,4,2.5,3400.0,4840.0,2.0,No,0,Fair,10,3190.0,210,12,98059.0,47.5066,-122.146,3400.0,5710,58.309518948453004,8240.0,2017,10,31,No,0
5393600507,329445.0,2,1.5,830.0,1119.0,2.0,No,0,Fair,7,830.0,0,13,98144.0,47.5828,-122.314,1480.0,3622,28.809720581775867,1949.0,2017,6,30,No,0
207700050,588000.0,5,3.0,3110.0,4464.0,2.0,No,0,Fair,8,3110.0,0,11,98011.0,47.7719,-122.168,2450.0,4221,55.767373974394744,7574.0,2017,10,31,No,0
8138870470,494815.0,3,2.5,1910.0,2091.0,2.0,No,0,Fair,8,1910.0,0,4,98029.0,47.5445,-122.013,1630.0,1546,43.70354676682432,4001.0,2017,7,31,No,0
7853370020,591975.0,3,2.75,3230.0,5250.0,2.0,No,0,Fair,9,2680.0,550,4,98065.0,47.5196,-121.878,2710.0,5250,56.83308895353129,8480.0,2017,10,31,No,0
3304300380,600000.0,5,2.75,3380.0,8179.0,2.0,No,0,Fair,9,3380.0,0,7,98059.0,47.4827,-122.135,2840.0,8179,58.137767414994535,11559.0,2016,1,31,No,0
3528960020,673000.0,3,2.75,2830.0,3496.0,2.0,No,0,Fair,8,2830.0,0,6,98029.0,47.5606,-122.011,2160.0,3501,53.19774431308154,6326.0,2017,7,31,No,0
1853080840,889950.0,5,3.5,3700.0,7055.0,2.0,No,0,Fair,9,3700.0,0,4,98074.0,47.5929,-122.057,3170.0,6527,60.8276253029822,10755.0,2016,2,29,No,0
7852130460,500000.0,4,3.0,2520.0,4104.0,2.0,No,0,Fair,7,2520.0,0,16,98065.0,47.5352,-121.88,2510.0,5015,50.19960159204453,6624.0,2016,3,31,No,0
2768301357,500000.0,3,2.25,1530.0,1396.0,2.0,No,0,Fair,8,1240.0,290,11,98107.0,47.666,-122.367,1690.0,2500,39.11521443121589,2926.0,2017,10,31,No,0
8562710250,890000.0,4,4.25,4420.0,5750.0,2.0,No,0,Fair,10,3410.0,1010,12,98027.0,47.5404,-122.073,4420.0,5750,66.48308055437865,10170.0,2017,5,31,No,0
6824100014,437000.0,3,3.0,1460.0,1180.0,3.0,No,0,Fair,8,1460.0,0,12,98117.0,47.6998,-122.367,1460.0,1224,38.2099463490856,2640.0,2016,4,30,No,0
7905200061,419700.0,3,2.25,1450.0,1486.0,2.0,No,0,Fair,8,1160.0,290,12,98116.0,47.5694,-122.387,1370.0,1437,38.07886552931954,2936.0,2017,9,30,No,0
3524039228,394000.0,3,2.0,1160.0,3441.0,1.0,No,0,Good,6,580.0,580,88,98136.0,47.5314,-122.392,1160.0,4000,34.058772731852805,4601.0,2017,7,31,No,0
2781240040,342000.0,3,2.0,1910.0,4802.0,1.0,No,0,Fair,8,1640.0,0,8,98038.0,47.3538,-122.021,1940.0,4802,,,2017,8,31,No,0
1222029064,420000.0,3,1.75,1444.0,249126.0,1.5,No,0,Fair,7,1444.0,0,10,98070.0,47.4104,-122.486,1760.0,224770,38.0,250570.0,2017,6,30,No,0
9523100730,580000.0,3,2.5,1620.0,1173.0,3.0,No,4,Fair,8,1470.0,150,10,98103.0,47.6681,-122.355,1620.0,1505,40.24922359499622,2793.0,2017,5,31,No,0
5649600464,343000.0,2,1.5,1100.0,1228.0,2.0,No,0,Fair,7,900.0,200,11,98118.0,47.5538,-122.282,1340.0,1380,33.166247903554,2328.0,2016,3,31,No,0
7548301050,390000.0,2,1.5,1340.0,1402.0,2.0,No,0,Fair,8,1120.0,220,10,98144.0,47.588,-122.304,1340.0,1213,36.60601043544625,2742.0,2016,4,30,No,0
9542840450,274000.0,3,1.5,1450.0,4694.0,2.0,No,0,Fair,7,1450.0,0,7,98038.0,47.3654,-122.021,1870.0,4198,38.07886552931954,6144.0,2017,8,31,No,0
126039467,700000.0,4,2.5,3040.0,7200.0,2.0,No,0,Fair,9,3040.0,0,10,98177.0,47.7747,-122.366,2360.0,8245,55.136195008360886,10240.0,2016,1,31,No,0
7936000463,838000.0,4,2.5,2560.0,7210.0,2.0,No,0,Fair,9,2560.0,0,12,98136.0,47.5535,-122.395,2160.0,10439,50.59644256269407,9770.0,2016,4,30,No,0
3021059304,300000.0,6,3.0,2744.0,9926.0,2.0,No,0,Fair,7,2744.0,0,12,98002.0,47.2773,-122.216,2470.0,9926,52.38320341483518,12670.0,2017,9,30,No,0
3362401758,467000.0,3,2.25,1420.0,990.0,3.0,No,0,Fair,8,1420.0,0,10,98103.0,47.6801,-122.348,1350.0,1415,37.68288736283355,2410.0,2017,9,30,No,0
886000090,395000.0,2,1.0,700.0,7457.0,1.0,No,0,Fair,6,700.0,0,75,98108.0,47.5348,-122.295,1500.0,7130,26.457513110645905,8157.0,2016,3,31,No,0
1196003740,734000.0,5,4.25,4110.0,42755.0,2.0,No,2,Fair,10,2970.0,1140,18,98023.0,47.3375,-122.337,2730.0,12750,64.10928169929842,46865.0,2017,9,30,No,0
5045700090,480000.0,5,2.75,2670.0,4780.0,2.0,No,0,Fair,8,2670.0,0,5,98059.0,47.4866,-122.155,2560.0,5380,51.67204273105525,7450.0,2016,1,31,No,0
1604601801,539000.0,3,2.75,2130.0,1400.0,2.0,No,0,Fair,9,1080.0,1050,8,98118.0,47.5661,-122.29,1520.0,3132,46.151923036857305,3530.0,2016,2,29,No,0
5057100090,459950.0,5,2.75,3078.0,6371.0,2.0,No,0,Fair,9,3078.0,0,4,98042.0,47.3587,-122.163,1979.0,19030,55.47972602672079,9449.0,2016,5,31,No,0
3869900146,306500.0,2,1.0,840.0,892.0,2.0,No,0,Fair,7,840.0,0,12,98136.0,47.5396,-122.387,1030.0,1007,28.982753492378876,1732.0,2017,10,31,No,0
3862710180,408474.0,3,2.5,1800.0,2731.0,2.0,No,0,Fair,8,1800.0,0,4,98065.0,47.5342,-121.841,1800.0,3265,42.42640687119285,4531.0,2016,3,31,No,0
1023059246,437000.0,3,2.75,2580.0,5200.0,2.0,No,0,Fair,8,2580.0,0,10,98059.0,47.496,-122.151,2700.0,5602,50.79370039680118,7780.0,2017,5,31,No,0
6056100150,160797.0,3,1.5,1270.0,2356.0,2.0,No,0,Fair,7,1270.0,0,6,98108.0,47.5671,-122.298,1490.0,2175,35.63705936241092,3626.0,2017,6,30,No,0
3342700464,729000.0,4,3.5,3065.0,5440.0,3.0,No,0,Fair,9,3065.0,0,4,98056.0,47.524,-122.2,2210.0,8400,55.362442142665635,8505.0,2016,1,31,No,0
3026059362,499000.0,3,2.5,1861.0,1587.0,2.0,No,0,Fair,8,1578.0,283,11,98034.0,47.7043,-122.209,2090.0,10454,43.139309220245984,3448.0,2017,10,31,No,0
1327600150,359950.0,4,2.75,2260.0,5705.0,2.0,No,0,Fair,8,2260.0,0,4,98042.0,47.3726,-122.159,2260.0,5727,47.53945729601885,7965.0,2017,10,31,No,0
2895730540,929000.0,5,3.25,4150.0,7100.0,2.0,No,0,Fair,10,4150.0,0,5,98074.0,47.6026,-122.06,3560.0,7214,64.42049363362563,11250.0,2017,12,31,No,0
2768200209,529950.0,2,2.5,1500.0,1174.0,2.0,No,0,Fair,8,1140.0,360,4,98107.0,47.6689,-122.363,1550.0,1519,38.72983346207417,2674.0,2017,10,31,No,0
9268851380,461000.0,3,2.25,1620.0,998.0,2.5,No,0,Fair,8,1540.0,80,6,98027.0,47.5394,-122.027,1620.0,1068,40.24922359499622,2618.0,2016,4,30,No,0
7625703007,271115.0,2,1.5,830.0,1325.0,2.0,No,0,Fair,7,830.0,0,13,98136.0,47.5472,-122.384,1310.0,1485,28.809720581775867,2155.0,2017,10,31,No,0
7202280580,653000.0,4,2.5,3120.0,5137.0,2.0,No,0,Fair,7,3120.0,0,15,98053.0,47.6842,-122.04,2755.0,5137,55.85696017507576,8257.0,2016,1,31,No,0
1972202187,565000.0,3,2.5,1870.0,1058.0,3.0,No,0,Fair,8,1380.0,490,11,98103.0,47.6512,-122.345,1440.0,1136,43.243496620879306,2928.0,2017,10,31,No,0
2767600985,529950.0,3,2.25,1240.0,1250.0,3.0,No,0,Fair,8,1240.0,0,4,98107.0,47.6748,-122.377,1470.0,1250,35.21363372331802,2490.0,2017,12,31,No,0
5631501202,585000.0,4,2.5,2820.0,5612.0,2.0,No,0,Fair,9,2820.0,0,11,98028.0,47.7477,-122.236,1620.0,14881,53.103672189407014,8432.0,2016,3,31,No,0
1972200556,609000.0,3,1.75,1630.0,1526.0,3.0,No,0,Fair,8,1630.0,0,4,98103.0,47.6536,-122.354,1570.0,1274,40.3732584763727,3156.0,2017,7,31,No,0
301400930,267000.0,3,2.25,1584.0,2800.0,2.0,No,0,Fair,7,1584.0,0,6,98002.0,47.3454,-122.214,1584.0,2800,39.7994974842648,4384.0,2017,6,30,No,0
9265880040,557000.0,4,2.5,2840.0,4500.0,2.0,No,0,Fair,8,2840.0,0,6,98028.0,47.7678,-122.237,2840.0,4939,53.291650377896914,7340.0,2017,5,31,No,0
7853280610,709950.0,4,3.25,3910.0,6293.0,2.0,No,0,Fair,9,3130.0,780,12,98065.0,47.5389,-121.86,4410.0,6015,62.52999280345393,10203.0,2017,11,30,No,0
1972200847,625000.0,3,2.5,1730.0,1301.0,3.0,No,0,Fair,9,1730.0,0,7,98103.0,47.653,-122.352,1330.0,1240,41.593268686170845,3031.0,2017,7,31,No,0
8562790940,599000.0,3,2.75,1840.0,2060.0,2.0,No,0,Fair,10,1700.0,140,5,98027.0,47.53,-122.073,2590.0,2680,42.89522117905443,3900.0,2017,12,31,No,0
1623089165,920000.0,4,3.75,4030.0,503989.0,2.0,No,0,Fair,10,4030.0,0,10,98045.0,47.4807,-121.795,2110.0,71874,63.48228099241551,508019.0,2016,5,31,No,0
6788200596,1129575.0,4,3.5,3440.0,3800.0,3.0,No,0,Fair,9,3440.0,0,4,98112.0,47.6408,-122.307,1760.0,3800,58.65151319446072,7240.0,2017,10,31,No,0
1760650610,324500.0,4,2.5,2110.0,3825.0,2.0,No,0,Fair,7,2110.0,0,6,98042.0,47.3602,-122.082,2110.0,3825,45.93473631142341,5935.0,2016,3,31,No,0
7853360850,471500.0,3,2.5,2430.0,5866.0,2.0,No,0,Fair,7,2430.0,0,9,98065.0,47.5158,-121.871,2380.0,5866,49.29503017546495,8296.0,2016,1,31,No,0
2526069092,1020000.0,4,3.75,4690.0,207141.0,2.0,No,0,Fair,10,4030.0,660,11,98019.0,47.7072,-121.983,2890.0,200527,68.48357467305573,211831.0,2017,8,31,No,0
2424059061,998000.0,4,3.5,3500.0,43560.0,2.0,No,0,Fair,9,2850.0,650,4,98006.0,47.5481,-122.103,3640.0,40545,59.16079783099616,47060.0,2017,11,30,No,0
7661600206,262000.0,4,2.5,2070.0,8685.0,2.0,No,0,Fair,7,2070.0,0,12,98188.0,47.4697,-122.267,2170.0,9715,45.4972526643093,10755.0,2016,1,31,No,0
8149600065,844000.0,4,3.5,3350.0,6350.0,2.0,No,2,Fair,8,2610.0,740,9,98116.0,47.5602,-122.39,1820.0,6350,57.879184513951124,9700.0,2016,4,30,No,0
6666830120,745641.0,4,2.5,2440.0,4850.0,2.0,No,0,Fair,8,2440.0,0,5,98052.0,47.7043,-122.114,2970.0,5450,49.39635614091387,7290.0,2017,6,30,No,0
3034200087,659950.0,5,3.0,3010.0,7357.0,2.0,No,0,Fair,9,3010.0,0,10,98133.0,47.7226,-122.33,2370.0,8050,54.86346689738081,10367.0,2017,12,31,No,0
255450410,339989.0,3,2.5,2060.0,4200.0,2.0,No,0,Fair,8,2060.0,0,4,98038.0,47.3706,-122.018,2370.0,4200,45.387222871640866,6260.0,2017,8,31,No,0
3438501327,352500.0,2,2.5,1570.0,2399.0,2.0,No,0,Fair,7,1180.0,390,9,98106.0,47.5488,-122.364,1590.0,2306,39.6232255123179,3969.0,2016,5,31,No,0
9828702389,525000.0,3,2.5,1580.0,1161.0,2.0,No,0,Fair,8,1010.0,570,10,98112.0,47.6206,-122.299,1680.0,1177,39.74921382870358,2741.0,2017,5,31,No,0
8691440330,1129575.0,5,3.5,4280.0,6530.0,2.0,No,3,Fair,10,4280.0,0,4,98075.0,47.5941,-121.973,3960.0,6863,65.4217089351845,10810.0,2017,9,30,No,0
1085623740,491000.0,5,3.5,2815.0,4900.0,2.0,No,0,Fair,9,2815.0,0,7,98030.0,47.3424,-122.179,2798.0,4900,53.056573579529235,7715.0,2017,8,31,No,0
1424069110,675000.0,4,2.5,2620.0,6114.0,2.0,No,0,Fair,9,2620.0,0,7,98029.0,47.5603,-122.013,2620.0,5808,51.18593556827891,8734.0,2017,7,31,No,0
993001914,344000.0,3,2.25,1250.0,1033.0,3.0,No,0,Fair,8,1250.0,0,11,98103.0,47.6907,-122.343,1250.0,1150,35.35533905932738,2283.0,2016,1,31,No,0
9211010220,530000.0,4,2.5,3250.0,4500.0,2.0,No,0,Fair,8,3250.0,0,10,98059.0,47.4944,-122.15,3030.0,4598,57.0087712549569,7750.0,2017,11,30,No,0
2143701015,290500.0,4,3.25,2510.0,7686.0,2.0,No,0,Fair,9,2510.0,0,15,98055.0,47.4785,-122.228,2510.0,6732,50.0999001995014,10196.0,2017,12,31,No,0
6056111430,335000.0,2,1.75,1270.0,1685.0,2.0,No,0,Fair,8,1270.0,0,6,98108.0,47.5646,-122.295,1270.0,1843,35.63705936241092,2955.0,2016,1,31,No,0
1925059254,1129575.0,5,4.0,6670.0,16481.0,2.0,No,0,Fair,10,4960.0,1710,11,98004.0,47.6409,-122.221,4800.0,16607,81.67006795638167,23151.0,2016,5,31,No,0
3278606200,379000.0,3,2.5,1580.0,3075.0,2.0,No,0,Fair,8,1580.0,0,5,98126.0,47.545,-122.368,1710.0,2934,39.74921382870358,4655.0,2017,9,30,No,0
3126049501,385000.0,3,1.5,1360.0,2030.0,3.0,No,0,Fair,8,1360.0,0,10,98103.0,47.6961,-122.349,1360.0,1167,36.87817782917155,3390.0,2017,7,31,No,0
4305600360,500012.0,4,2.5,2400.0,9612.0,1.0,No,0,Fair,8,1230.0,1170,56,98059.0,47.4799,-122.127,2430.0,5539,48.98979485566356,12012.0,2016,2,29,Yes,7
6632300212,366750.0,3,3.0,1571.0,2017.0,3.0,No,0,Fair,8,1571.0,0,10,98125.0,47.7338,-122.309,1520.0,1497,39.63584236521283,3588.0,2017,5,31,No,0
1189000492,405000.0,2,2.0,1405.0,1073.0,2.0,No,0,Fair,8,1140.0,265,11,98122.0,47.612,-122.295,1405.0,3000,37.48332962798263,2478.0,2017,6,30,No,0
3319500628,356999.0,3,1.5,1010.0,1546.0,2.0,No,0,Fair,8,1010.0,0,47,98144.0,47.5998,-122.311,1010.0,1517,31.78049716414141,2556.0,2016,2,29,Yes,2
2436700625,590000.0,2,2.5,1450.0,1281.0,2.0,No,0,Fair,8,1220.0,230,12,98105.0,47.665,-122.285,1440.0,1281,38.07886552931954,2731.0,2016,4,30,No,0
3679400474,294000.0,3,1.75,1420.0,1361.0,2.0,No,0,Fair,7,960.0,460,4,98108.0,47.5684,-122.314,1340.0,1343,37.68288736283355,2781.0,2017,11,30,No,0
7203190110,731500.0,4,2.5,2650.0,4644.0,2.0,No,0,Fair,8,2650.0,0,5,98053.0,47.6945,-122.018,2640.0,5099,51.478150704935004,7294.0,2016,4,30,No,0
1853080850,837219.0,5,2.75,3030.0,7679.0,2.0,No,0,Fair,9,3030.0,0,4,98074.0,47.593,-122.057,3080.0,6341,55.04543577809154,10709.0,2017,6,30,No,0
1125079111,1129575.0,4,5.5,6530.0,871200.0,2.0,No,2,Fair,10,6530.0,0,10,98014.0,47.664,-121.878,1280.0,858132,80.8084154033477,877730.0,2016,4,30,No,0
